session_id,date,day_index,device,user_type,arm,converted,page_load_ms
24596,2026-06-13,12,desktop,returning,treatment,0,1865.9
24597,2026-06-13,12,mobile,new,treatment,0,1593.1
24598,2026-06-13,12,desktop,returning,control,0,1794.1
24599,2026-06-13,12,desktop,returning,control,0,1913.0
24600,2026-06-13,12,mobile,new,treatment,1,2515.3
24601,2026-06-13,12,desktop,returning,treatment,0,1631.4
24602,2026-06-13,12,desktop,returning,control,0,1228.0
24603,2026-06-13,12,mobile,returning,treatment,0,2114.9
24604,2026-06-13,12,mobile,returning,control,0,1709.6
24605,2026-06-13,12,desktop,returning,control,0,1167.1
24606,2026-06-13,12,desktop,returning,control,0,1463.3
24607,2026-06-13,12,desktop,new,treatment,0,1576.7
24608,2026-06-13,12,desktop,new,treatment,0,2252.2
24609,2026-06-13,12,desktop,new,control,0,1011.3
24610,2026-06-13,12,desktop,returning,control,0,1214.2
24611,2026-06-13,12,mobile,new,treatment,0,1721.2
24612,2026-06-13,12,mobile,new,treatment,0,2434.0
24613,2026-06-13,12,desktop,new,treatment,0,1083.0
24614,2026-06-13,12,mobile,returning,treatment,0,1867.0
24615,2026-06-13,12,mobile,returning,treatment,0,2100.7
24616,2026-06-13,12,desktop,returning,treatment,0,975.2
24617,2026-06-13,12,desktop,returning,control,0,2132.7
24618,2026-06-13,12,mobile,returning,treatment,0,1543.9
24619,2026-06-13,12,mobile,returning,treatment,0,1876.6
24620,2026-06-13,12,desktop,new,control,0,1705.9
24621,2026-06-13,12,mobile,returning,control,0,1568.4
24622,2026-06-13,12,desktop,new,control,0,1558.2
24623,2026-06-13,12,mobile,new,control,0,2287.0
24624,2026-06-13,12,desktop,new,control,1,968.1
24625,2026-06-13,12,mobile,returning,control,0,1873.7
24626,2026-06-13,12,mobile,new,control,0,2207.5
24627,2026-06-13,12,desktop,new,control,0,1689.1
24628,2026-06-13,12,mobile,returning,treatment,0,2425.8
24629,2026-06-13,12,mobile,returning,treatment,0,1841.1
24630,2026-06-13,12,mobile,returning,control,0,2143.5
24631,2026-06-13,12,mobile,returning,treatment,0,1834.5
24632,2026-06-13,12,mobile,returning,control,0,1609.8
24633,2026-06-13,12,mobile,returning,control,1,2278.3
24634,2026-06-13,12,desktop,new,treatment,0,1960.6
24635,2026-06-13,12,mobile,new,control,0,1902.3
24636,2026-06-13,12,mobile,returning,treatment,0,2429.3
24637,2026-06-13,12,mobile,returning,treatment,0,2554.6
24638,2026-06-13,12,mobile,new,control,0,1877.5
24639,2026-06-13,12,mobile,returning,treatment,1,2051.6
24640,2026-06-13,12,desktop,new,treatment,0,1851.5
24641,2026-06-13,12,desktop,new,treatment,0,1214.0
24642,2026-06-13,12,desktop,new,treatment,0,1499.5
24643,2026-06-13,12,mobile,new,control,0,1971.2
24644,2026-06-13,12,mobile,returning,control,0,1824.9
24645,2026-06-13,12,desktop,returning,treatment,0,956.0
24646,2026-06-13,12,desktop,new,treatment,0,1906.6
24647,2026-06-13,12,desktop,returning,treatment,0,1551.2
24648,2026-06-13,12,desktop,returning,control,0,1410.8
24649,2026-06-13,12,desktop,new,control,0,1384.1
24650,2026-06-13,12,desktop,new,treatment,0,1320.5
24651,2026-06-13,12,mobile,new,treatment,0,1678.4
24652,2026-06-13,12,mobile,returning,control,0,1584.9
24653,2026-06-13,12,desktop,returning,control,0,898.7
24654,2026-06-13,12,desktop,new,control,1,1361.8
24655,2026-06-13,12,desktop,new,treatment,0,1809.1
24656,2026-06-13,12,desktop,returning,control,0,2507.9
24657,2026-06-13,12,mobile,new,treatment,1,1871.4
24658,2026-06-13,12,mobile,returning,control,0,1622.0
24659,2026-06-13,12,desktop,returning,treatment,0,1474.5
24660,2026-06-13,12,mobile,returning,treatment,0,2612.7
24661,2026-06-13,12,mobile,returning,control,0,1649.0
24662,2026-06-13,12,desktop,returning,treatment,0,1356.6
24663,2026-06-13,12,desktop,returning,treatment,0,1373.3
24664,2026-06-13,12,mobile,new,treatment,0,1767.8
24665,2026-06-13,12,mobile,returning,treatment,0,2125.7
24666,2026-06-13,12,desktop,new,treatment,0,2192.0
24667,2026-06-13,12,desktop,new,treatment,0,1770.9
24668,2026-06-13,12,mobile,returning,control,0,2115.8
24669,2026-06-13,12,mobile,returning,control,0,1393.4
24670,2026-06-13,12,desktop,returning,control,0,1044.9
24671,2026-06-13,12,desktop,new,control,0,1188.7
24672,2026-06-13,12,mobile,new,control,0,1323.0
24673,2026-06-13,12,mobile,new,treatment,0,1601.0
24674,2026-06-13,12,desktop,new,treatment,0,1803.3
24675,2026-06-13,12,mobile,returning,treatment,0,2091.2
24676,2026-06-13,12,mobile,returning,control,0,2758.9
24677,2026-06-13,12,mobile,returning,treatment,1,2535.1
24678,2026-06-13,12,mobile,new,treatment,1,1671.6
24679,2026-06-13,12,mobile,new,control,0,1771.9
24680,2026-06-13,12,desktop,new,treatment,0,1109.1
24681,2026-06-13,12,mobile,returning,control,0,1334.8
24682,2026-06-13,12,mobile,new,control,0,1771.2
24683,2026-06-13,12,mobile,returning,treatment,0,1387.7
24684,2026-06-13,12,mobile,new,treatment,0,1545.7
24685,2026-06-13,12,desktop,returning,control,0,1596.2
24686,2026-06-13,12,mobile,returning,treatment,0,1975.1
24687,2026-06-13,12,desktop,returning,control,0,1136.5
24688,2026-06-13,12,mobile,new,control,0,1742.1
24689,2026-06-13,12,mobile,returning,treatment,0,1854.5
24690,2026-06-13,12,mobile,returning,treatment,1,2037.9
24691,2026-06-13,12,desktop,returning,treatment,0,1883.8
24692,2026-06-13,12,mobile,returning,control,0,2098.9
24693,2026-06-13,12,mobile,returning,control,0,1188.8
24694,2026-06-13,12,mobile,returning,treatment,0,1842.0
24695,2026-06-13,12,mobile,returning,control,0,1518.8
24696,2026-06-13,12,mobile,returning,treatment,0,1775.9
24697,2026-06-13,12,mobile,returning,control,0,1454.4
24698,2026-06-13,12,mobile,new,control,0,2402.8
24699,2026-06-13,12,desktop,returning,treatment,0,2528.2
24700,2026-06-13,12,mobile,new,control,1,1429.9
24701,2026-06-13,12,mobile,returning,control,0,2240.1
24702,2026-06-13,12,desktop,returning,treatment,0,1612.1
24703,2026-06-13,12,mobile,returning,treatment,0,2086.1
24704,2026-06-13,12,mobile,new,control,0,1212.3
24705,2026-06-13,12,mobile,returning,treatment,0,1841.9
24706,2026-06-13,12,mobile,new,control,1,1698.0
24707,2026-06-13,12,mobile,returning,control,0,2121.7
24708,2026-06-13,12,desktop,returning,treatment,0,1696.7
24709,2026-06-13,12,mobile,returning,control,0,2135.9
24710,2026-06-13,12,mobile,returning,control,0,1717.4
24711,2026-06-13,12,desktop,returning,control,0,1388.6
24712,2026-06-13,12,mobile,returning,treatment,1,2423.5
24713,2026-06-13,12,mobile,returning,treatment,0,1814.7
24714,2026-06-13,12,mobile,returning,treatment,0,2128.5
24715,2026-06-13,12,mobile,returning,treatment,0,2070.3
24716,2026-06-13,12,desktop,returning,control,0,1395.9
24717,2026-06-13,12,mobile,returning,treatment,0,2119.3
24718,2026-06-13,12,desktop,new,control,0,1667.6
24719,2026-06-13,12,mobile,returning,control,0,1850.5
24720,2026-06-13,12,mobile,new,treatment,1,1989.9
24721,2026-06-13,12,mobile,new,treatment,0,2085.3
24722,2026-06-13,12,desktop,returning,treatment,1,1433.9
24723,2026-06-13,12,mobile,returning,control,0,2665.8
24724,2026-06-13,12,mobile,returning,control,0,2424.7
24725,2026-06-13,12,mobile,returning,treatment,0,1832.0
24726,2026-06-13,12,desktop,returning,treatment,1,1070.1
24727,2026-06-13,12,desktop,returning,treatment,1,1317.5
24728,2026-06-13,12,desktop,returning,treatment,0,1323.6
24729,2026-06-13,12,mobile,returning,control,0,1955.9
24730,2026-06-13,12,desktop,new,control,0,1184.4
24731,2026-06-13,12,desktop,returning,control,0,2024.8
24732,2026-06-13,12,desktop,new,control,0,1698.1
24733,2026-06-13,12,mobile,new,treatment,0,1548.7
24734,2026-06-13,12,desktop,new,control,0,1150.0
24735,2026-06-13,12,desktop,new,control,0,980.4
24736,2026-06-13,12,desktop,returning,treatment,0,2443.1
24737,2026-06-13,12,mobile,returning,treatment,0,1660.4
24738,2026-06-13,12,desktop,new,treatment,0,1313.2
24739,2026-06-13,12,desktop,returning,treatment,0,1475.4
24740,2026-06-13,12,mobile,new,treatment,0,2309.7
24741,2026-06-13,12,mobile,returning,treatment,0,1247.5
24742,2026-06-13,12,mobile,returning,control,0,2169.0
24743,2026-06-13,12,desktop,returning,control,0,1398.6
24744,2026-06-13,12,desktop,returning,treatment,0,2321.7
24745,2026-06-13,12,mobile,returning,treatment,1,1672.0
24746,2026-06-13,12,desktop,new,control,0,1027.4
24747,2026-06-13,12,desktop,new,treatment,0,1483.2
24748,2026-06-13,12,mobile,returning,treatment,0,1764.6
24749,2026-06-13,12,desktop,returning,treatment,0,983.3
24750,2026-06-13,12,mobile,returning,control,0,1459.9
24751,2026-06-13,12,mobile,new,control,0,2267.1
24752,2026-06-13,12,mobile,returning,treatment,0,3471.4
24753,2026-06-13,12,mobile,returning,treatment,0,2555.1
24754,2026-06-13,12,desktop,new,control,0,1254.1
24755,2026-06-13,12,desktop,returning,treatment,0,1397.7
24756,2026-06-13,12,desktop,new,control,0,1252.0
24757,2026-06-13,12,mobile,returning,control,0,1515.9
24758,2026-06-13,12,mobile,returning,control,1,1807.7
24759,2026-06-13,12,mobile,new,control,0,2508.1
24760,2026-06-13,12,mobile,returning,control,0,1793.3
24761,2026-06-13,12,mobile,returning,control,1,1588.0
24762,2026-06-13,12,mobile,returning,control,0,2943.0
24763,2026-06-13,12,desktop,new,control,0,1379.4
24764,2026-06-13,12,mobile,returning,treatment,0,2237.5
24765,2026-06-13,12,mobile,returning,control,0,1339.8
24766,2026-06-13,12,mobile,returning,control,0,1174.9
24767,2026-06-13,12,mobile,new,treatment,0,2653.1
24768,2026-06-13,12,mobile,returning,treatment,0,2387.2
24769,2026-06-13,12,desktop,new,treatment,1,1089.9
24770,2026-06-13,12,mobile,new,treatment,0,954.8
24771,2026-06-13,12,desktop,returning,control,0,1498.9
24772,2026-06-13,12,mobile,returning,treatment,0,2143.3
24773,2026-06-13,12,mobile,new,control,0,2499.5
24774,2026-06-13,12,mobile,returning,treatment,0,1760.9
24775,2026-06-13,12,desktop,returning,treatment,0,1847.0
24776,2026-06-13,12,mobile,new,treatment,0,2172.6
24777,2026-06-13,12,desktop,new,control,0,1151.0
24778,2026-06-13,12,desktop,new,treatment,0,1445.1
24779,2026-06-13,12,mobile,new,control,0,1892.8
24780,2026-06-13,12,desktop,new,treatment,0,2077.5
24781,2026-06-13,12,mobile,new,control,0,1926.0
24782,2026-06-13,12,mobile,new,control,0,2183.3
24783,2026-06-13,12,mobile,returning,treatment,0,2046.4
24784,2026-06-13,12,desktop,new,treatment,0,1382.9
24785,2026-06-13,12,desktop,new,treatment,0,1864.1
24786,2026-06-13,12,desktop,returning,control,0,1417.7
24787,2026-06-13,12,mobile,returning,treatment,0,1824.2
24788,2026-06-13,12,mobile,returning,control,0,2241.3
24789,2026-06-13,12,desktop,new,control,0,1995.8
24790,2026-06-13,12,desktop,new,control,0,1060.5
24791,2026-06-13,12,mobile,returning,control,0,1832.7
24792,2026-06-13,12,desktop,returning,control,0,1793.6
24793,2026-06-13,12,desktop,returning,control,0,1330.1
24794,2026-06-13,12,desktop,returning,treatment,1,2042.0
24795,2026-06-13,12,desktop,returning,treatment,0,1299.6
24796,2026-06-13,12,mobile,returning,control,0,2272.1
24797,2026-06-13,12,desktop,new,control,0,1441.7
24798,2026-06-13,12,mobile,returning,control,1,2149.9
24799,2026-06-13,12,desktop,new,treatment,0,1407.1
24800,2026-06-13,12,desktop,returning,control,0,2073.0
24801,2026-06-13,12,desktop,returning,control,0,1268.4
24802,2026-06-13,12,mobile,returning,treatment,0,1978.0
24803,2026-06-13,12,desktop,returning,treatment,0,2152.0
24804,2026-06-13,12,mobile,returning,treatment,0,2503.7
24805,2026-06-13,12,desktop,new,treatment,0,1081.3
24806,2026-06-13,12,desktop,returning,control,0,1092.2
24807,2026-06-13,12,desktop,returning,control,0,1474.9
24808,2026-06-13,12,mobile,new,control,0,1701.2
24809,2026-06-13,12,desktop,returning,treatment,0,1598.7
24810,2026-06-13,12,mobile,new,control,0,2526.7
24811,2026-06-13,12,desktop,new,control,0,1421.2
24812,2026-06-13,12,desktop,returning,treatment,0,1759.2
24813,2026-06-13,12,desktop,returning,treatment,0,2543.2
24814,2026-06-13,12,desktop,returning,treatment,0,1451.9
24815,2026-06-13,12,desktop,new,control,0,1057.8
24816,2026-06-13,12,mobile,returning,treatment,0,2891.2
24817,2026-06-13,12,mobile,returning,treatment,0,2192.0
24818,2026-06-13,12,desktop,returning,control,0,1033.8
24819,2026-06-13,12,mobile,new,treatment,0,2688.8
24820,2026-06-13,12,mobile,returning,treatment,0,1647.0
24821,2026-06-13,12,mobile,returning,control,0,1878.3
24822,2026-06-13,12,mobile,new,control,0,2250.4
24823,2026-06-13,12,mobile,returning,control,1,1785.2
24824,2026-06-13,12,mobile,returning,treatment,0,1994.9
24825,2026-06-13,12,mobile,returning,control,0,1506.1
24826,2026-06-13,12,mobile,returning,treatment,0,1744.2
24827,2026-06-13,12,desktop,returning,treatment,0,1740.0
24828,2026-06-13,12,mobile,returning,treatment,1,1976.8
24829,2026-06-13,12,desktop,returning,control,0,1270.2
24830,2026-06-13,12,mobile,returning,treatment,1,3159.7
24831,2026-06-13,12,mobile,new,treatment,0,2861.6
24832,2026-06-13,12,mobile,returning,control,0,2976.4
24833,2026-06-13,12,mobile,new,treatment,0,2589.1
24834,2026-06-13,12,mobile,returning,control,0,2348.8
24835,2026-06-13,12,desktop,returning,treatment,0,1991.2
24836,2026-06-13,12,desktop,returning,treatment,0,1194.7
24837,2026-06-13,12,desktop,returning,treatment,0,2129.9
24838,2026-06-13,12,desktop,returning,treatment,0,1153.4
24839,2026-06-13,12,desktop,new,treatment,0,1250.8
24840,2026-06-13,12,mobile,returning,control,0,2757.6
24841,2026-06-13,12,mobile,returning,treatment,0,1281.8
24842,2026-06-13,12,mobile,returning,treatment,0,2070.6
24843,2026-06-13,12,desktop,returning,treatment,0,1223.1
24844,2026-06-13,12,desktop,returning,treatment,0,872.7
24845,2026-06-13,12,desktop,returning,treatment,0,1387.4
24846,2026-06-13,12,mobile,returning,control,0,2133.4
24847,2026-06-13,12,mobile,new,treatment,0,2609.5
24848,2026-06-13,12,mobile,returning,treatment,0,2672.8
24849,2026-06-13,12,desktop,new,control,0,1362.4
24850,2026-06-13,12,mobile,returning,control,0,1494.7
24851,2026-06-13,12,mobile,new,control,0,1845.4
24852,2026-06-13,12,desktop,new,treatment,0,1492.1
24853,2026-06-13,12,mobile,new,control,0,2846.4
24854,2026-06-13,12,mobile,new,control,0,1139.4
24855,2026-06-13,12,desktop,returning,treatment,1,1510.2
24856,2026-06-13,12,desktop,new,control,0,1386.1
24857,2026-06-13,12,desktop,new,treatment,1,1394.0
24858,2026-06-13,12,desktop,new,control,1,933.6
24859,2026-06-13,12,desktop,new,treatment,0,1190.2
24860,2026-06-13,12,mobile,new,treatment,1,2070.0
24861,2026-06-13,12,mobile,returning,control,0,2044.8
24862,2026-06-13,12,mobile,returning,control,0,1857.4
24863,2026-06-13,12,mobile,new,treatment,0,2027.3
24864,2026-06-13,12,desktop,returning,control,0,1425.6
24865,2026-06-13,12,mobile,returning,control,0,1273.1
24866,2026-06-13,12,mobile,returning,control,0,2251.8
24867,2026-06-13,12,mobile,new,treatment,0,2183.5
24868,2026-06-13,12,mobile,returning,treatment,0,2313.3
24869,2026-06-13,12,mobile,new,control,0,2168.5
24870,2026-06-13,12,desktop,new,control,0,1862.5
24871,2026-06-13,12,desktop,returning,control,0,1024.5
24872,2026-06-13,12,desktop,returning,treatment,0,1445.0
24873,2026-06-13,12,mobile,returning,control,0,1855.4
24874,2026-06-13,12,desktop,new,control,0,1193.3
24875,2026-06-13,12,desktop,returning,control,0,1346.4
24876,2026-06-13,12,desktop,returning,treatment,1,1583.0
24877,2026-06-13,12,mobile,returning,treatment,1,1298.6
24878,2026-06-13,12,mobile,returning,treatment,0,1978.9
24879,2026-06-13,12,mobile,returning,control,0,1316.5
24880,2026-06-13,12,desktop,new,treatment,0,1720.3
24881,2026-06-13,12,mobile,new,treatment,0,2118.3
24882,2026-06-13,12,desktop,new,treatment,0,938.2
24883,2026-06-13,12,mobile,new,treatment,0,1593.6
24884,2026-06-13,12,desktop,returning,control,0,2072.1
24885,2026-06-13,12,desktop,returning,control,0,1839.3
24886,2026-06-13,12,mobile,new,treatment,0,1647.5
24887,2026-06-13,12,desktop,new,control,0,1196.2
24888,2026-06-13,12,mobile,returning,control,0,1792.4
24889,2026-06-13,12,mobile,new,control,0,2045.3
24890,2026-06-13,12,mobile,new,treatment,1,1774.7
24891,2026-06-13,12,desktop,returning,control,0,1275.7
24892,2026-06-13,12,mobile,new,control,0,4185.5
24893,2026-06-13,12,desktop,returning,control,0,1539.1
24894,2026-06-13,12,mobile,returning,control,0,2212.6
24895,2026-06-13,12,mobile,returning,control,0,1640.6
24896,2026-06-13,12,mobile,returning,control,0,1447.5
24897,2026-06-13,12,mobile,returning,treatment,1,2209.8
24898,2026-06-13,12,mobile,new,treatment,0,2160.8
24899,2026-06-13,12,mobile,returning,control,0,1902.7
24900,2026-06-13,12,desktop,returning,treatment,0,1846.3
24901,2026-06-13,12,desktop,returning,treatment,0,1244.0
24902,2026-06-13,12,mobile,returning,treatment,0,2929.0
24903,2026-06-13,12,mobile,new,control,0,2074.6
24904,2026-06-13,12,mobile,returning,control,0,1592.0
24905,2026-06-13,12,mobile,returning,treatment,0,1692.9
24906,2026-06-13,12,desktop,returning,treatment,0,1096.5
24907,2026-06-13,12,mobile,returning,treatment,0,1373.9
24908,2026-06-13,12,desktop,returning,treatment,0,1394.9
24909,2026-06-13,12,desktop,new,control,0,1908.1
24910,2026-06-13,12,mobile,new,control,0,1374.4
24911,2026-06-13,12,desktop,returning,control,0,1905.7
24912,2026-06-13,12,mobile,returning,control,0,1673.7
24913,2026-06-13,12,mobile,returning,control,0,1561.1
24914,2026-06-13,12,mobile,new,control,0,1657.8
24915,2026-06-13,12,mobile,returning,control,0,2066.8
24916,2026-06-13,12,desktop,returning,treatment,0,1089.1
24917,2026-06-13,12,desktop,new,treatment,1,1134.7
24918,2026-06-13,12,desktop,new,treatment,1,1821.7
24919,2026-06-13,12,mobile,returning,treatment,1,1845.5
24920,2026-06-13,12,desktop,returning,treatment,0,1565.2
24921,2026-06-13,12,mobile,new,control,0,1538.5
24922,2026-06-13,12,desktop,returning,treatment,0,1735.6
24923,2026-06-13,12,mobile,returning,treatment,0,2399.9
24924,2026-06-13,12,desktop,returning,treatment,0,1716.2
24925,2026-06-13,12,mobile,returning,control,1,1763.8
24926,2026-06-13,12,mobile,new,treatment,0,2724.1
24927,2026-06-13,12,desktop,returning,treatment,0,1212.7
24928,2026-06-13,12,mobile,returning,control,0,1282.7
24929,2026-06-13,12,mobile,returning,treatment,1,1680.1
24930,2026-06-13,12,desktop,returning,control,0,1388.8
24931,2026-06-13,12,desktop,new,control,0,1267.8
24932,2026-06-13,12,mobile,new,control,0,1816.6
24933,2026-06-13,12,mobile,new,control,0,1765.2
24934,2026-06-13,12,desktop,returning,treatment,0,1608.8
24935,2026-06-13,12,mobile,returning,treatment,0,3093.5
24936,2026-06-13,12,mobile,new,control,0,2459.4
24937,2026-06-13,12,desktop,returning,treatment,0,1720.1
24938,2026-06-13,12,desktop,returning,control,0,1391.1
24939,2026-06-13,12,mobile,returning,control,0,2251.6
24940,2026-06-13,12,mobile,new,control,0,2593.8
24941,2026-06-13,12,mobile,returning,control,0,1616.0
24942,2026-06-13,12,desktop,new,control,0,1705.3
24943,2026-06-13,12,desktop,returning,control,1,1650.2
24944,2026-06-13,12,mobile,new,control,0,2755.0
24945,2026-06-13,12,mobile,returning,control,0,2759.6
24946,2026-06-13,12,mobile,returning,control,0,1454.3
24947,2026-06-13,12,mobile,returning,control,0,1654.0
24948,2026-06-13,12,mobile,new,treatment,0,2068.4
24949,2026-06-13,12,desktop,returning,control,1,1574.8
24950,2026-06-13,12,mobile,returning,control,0,1407.0
24951,2026-06-13,12,mobile,new,treatment,0,2008.4
24952,2026-06-13,12,desktop,returning,treatment,0,1346.8
24953,2026-06-13,12,mobile,new,control,0,1849.7
24954,2026-06-13,12,mobile,returning,treatment,0,2326.6
24955,2026-06-13,12,desktop,new,treatment,0,1792.5
24956,2026-06-13,12,mobile,returning,treatment,1,2012.3
24957,2026-06-13,12,desktop,new,control,0,1586.2
24958,2026-06-13,12,mobile,new,control,0,2538.8
24959,2026-06-13,12,mobile,new,treatment,0,1979.8
24960,2026-06-13,12,mobile,returning,treatment,0,1394.5
24961,2026-06-13,12,mobile,returning,treatment,1,1813.6
24962,2026-06-13,12,desktop,returning,control,0,1009.4
24963,2026-06-13,12,desktop,new,treatment,0,1632.3
24964,2026-06-13,12,mobile,new,treatment,0,1445.6
24965,2026-06-13,12,mobile,new,treatment,0,1969.8
24966,2026-06-13,12,mobile,new,control,0,1976.9
24967,2026-06-13,12,desktop,returning,treatment,0,1396.8
24968,2026-06-13,12,desktop,returning,treatment,0,1001.9
24969,2026-06-13,12,desktop,new,control,0,1417.7
24970,2026-06-13,12,mobile,new,treatment,0,1915.2
24971,2026-06-13,12,desktop,returning,treatment,0,1411.6
24972,2026-06-13,12,mobile,returning,control,0,1520.7
24973,2026-06-13,12,desktop,new,control,0,2047.4
24974,2026-06-13,12,mobile,returning,control,0,2278.8
24975,2026-06-13,12,mobile,new,treatment,0,1959.9
24976,2026-06-13,12,desktop,new,control,1,1570.1
24977,2026-06-13,12,desktop,returning,control,0,1485.6
24978,2026-06-13,12,desktop,new,treatment,0,1655.9
24979,2026-06-13,12,mobile,new,control,0,1624.6
24980,2026-06-13,12,mobile,new,control,0,1487.4
24981,2026-06-13,12,mobile,returning,control,0,1965.8
24982,2026-06-13,12,desktop,returning,treatment,0,1041.3
24983,2026-06-13,12,desktop,returning,treatment,0,1861.1
24984,2026-06-13,12,mobile,returning,control,0,2147.3
24985,2026-06-13,12,desktop,returning,control,0,1362.8
24986,2026-06-13,12,desktop,returning,control,0,1812.7
24987,2026-06-13,12,desktop,new,control,0,1719.4
24988,2026-06-13,12,mobile,new,treatment,0,2182.9
24989,2026-06-13,12,mobile,returning,treatment,0,1801.4
24990,2026-06-13,12,mobile,returning,control,0,2565.1
24991,2026-06-13,12,mobile,returning,treatment,0,1848.9
24992,2026-06-13,12,mobile,returning,control,0,2486.6
24993,2026-06-13,12,mobile,returning,treatment,0,1365.5
24994,2026-06-13,12,mobile,returning,treatment,0,1545.0
24995,2026-06-13,12,mobile,new,control,0,1882.2
24996,2026-06-13,12,desktop,new,treatment,0,1516.0
24997,2026-06-13,12,mobile,returning,treatment,0,3185.8
24998,2026-06-13,12,mobile,returning,control,1,3091.3
24999,2026-06-13,12,desktop,returning,control,0,1067.3
25000,2026-06-13,12,mobile,returning,treatment,0,2046.0
25001,2026-06-13,12,desktop,returning,treatment,0,1347.4
25002,2026-06-13,12,desktop,returning,control,0,1415.6
25003,2026-06-13,12,mobile,returning,control,0,1394.7
25004,2026-06-13,12,mobile,returning,treatment,0,2936.2
25005,2026-06-13,12,mobile,returning,treatment,0,1486.0
25006,2026-06-13,12,mobile,returning,treatment,0,2084.3
25007,2026-06-13,12,mobile,returning,control,0,1912.0
25008,2026-06-13,12,desktop,returning,control,0,1219.9
25009,2026-06-13,12,desktop,new,control,0,1190.3
25010,2026-06-13,12,desktop,returning,treatment,0,2294.0
25011,2026-06-13,12,desktop,returning,control,0,1154.0
25012,2026-06-13,12,desktop,returning,control,0,1374.2
25013,2026-06-13,12,desktop,returning,control,0,1304.7
25014,2026-06-13,12,desktop,returning,control,0,1488.1
25015,2026-06-13,12,desktop,returning,control,0,992.8
25016,2026-06-13,12,mobile,returning,control,0,1423.8
25017,2026-06-13,12,desktop,returning,treatment,0,1462.5
25018,2026-06-13,12,desktop,returning,treatment,0,1043.1
25019,2026-06-13,12,mobile,returning,treatment,0,2243.7
25020,2026-06-13,12,mobile,new,treatment,0,1651.5
25021,2026-06-13,12,mobile,returning,treatment,0,1307.2
25022,2026-06-13,12,mobile,new,control,0,1884.6
25023,2026-06-13,12,mobile,new,treatment,0,2016.9
25024,2026-06-13,12,desktop,returning,control,0,1092.6
25025,2026-06-13,12,mobile,returning,treatment,0,2269.1
25026,2026-06-13,12,desktop,new,treatment,0,1855.6
25027,2026-06-13,12,mobile,returning,treatment,0,2878.6
25028,2026-06-13,12,desktop,returning,treatment,1,1465.1
25029,2026-06-13,12,desktop,new,treatment,0,1814.8
25030,2026-06-13,12,mobile,returning,treatment,0,1867.2
25031,2026-06-13,12,mobile,new,control,0,2515.0
25032,2026-06-13,12,desktop,new,treatment,0,1605.8
25033,2026-06-13,12,mobile,returning,control,0,2171.0
25034,2026-06-13,12,mobile,new,control,0,2457.1
25035,2026-06-13,12,mobile,new,control,0,2390.8
25036,2026-06-13,12,desktop,new,treatment,0,1272.1
25037,2026-06-13,12,mobile,new,control,1,1343.6
25038,2026-06-13,12,mobile,new,treatment,0,1717.7
25039,2026-06-13,12,desktop,returning,control,0,1979.9
25040,2026-06-13,12,desktop,new,treatment,0,1292.0
25041,2026-06-13,12,mobile,new,treatment,0,1572.7
25042,2026-06-13,12,desktop,returning,control,0,939.8
25043,2026-06-13,12,mobile,new,treatment,0,2467.7
25044,2026-06-13,12,desktop,new,treatment,1,1673.9
25045,2026-06-13,12,mobile,returning,control,0,1549.0
25046,2026-06-13,12,mobile,returning,treatment,0,1895.4
25047,2026-06-13,12,mobile,new,control,0,1898.9
25048,2026-06-13,12,desktop,returning,control,0,1559.0
25049,2026-06-13,12,desktop,returning,control,0,1367.6
25050,2026-06-13,12,mobile,new,control,0,1731.3
25051,2026-06-13,12,desktop,returning,treatment,0,2098.6
25052,2026-06-13,12,mobile,new,treatment,1,1870.3
25053,2026-06-13,12,desktop,new,control,0,1235.5
25054,2026-06-13,12,mobile,returning,control,0,2248.4
25055,2026-06-13,12,desktop,returning,control,0,1302.0
25056,2026-06-13,12,desktop,returning,control,0,1212.5
25057,2026-06-13,12,desktop,new,treatment,0,1401.3
25058,2026-06-13,12,desktop,returning,treatment,0,1622.8
25059,2026-06-13,12,mobile,returning,control,0,1645.7
25060,2026-06-13,12,desktop,returning,control,0,1006.9
25061,2026-06-13,12,desktop,returning,control,0,1087.6
25062,2026-06-13,12,mobile,new,treatment,0,2113.0
25063,2026-06-13,12,desktop,returning,treatment,0,1313.5
25064,2026-06-13,12,desktop,returning,control,0,1971.8
25065,2026-06-13,12,desktop,returning,control,1,1379.4
25066,2026-06-13,12,mobile,returning,control,0,2019.9
25067,2026-06-13,12,mobile,returning,control,0,1477.0
25068,2026-06-13,12,mobile,new,treatment,0,2126.9
25069,2026-06-13,12,mobile,new,treatment,0,2478.7
25070,2026-06-13,12,mobile,returning,treatment,1,2561.6
25071,2026-06-13,12,desktop,new,control,0,1031.7
25072,2026-06-13,12,desktop,returning,treatment,0,2212.3
25073,2026-06-13,12,mobile,new,treatment,0,1689.8
25074,2026-06-13,12,desktop,returning,treatment,0,1552.5
25075,2026-06-13,12,mobile,returning,control,0,2693.5
25076,2026-06-13,12,mobile,returning,control,0,1730.2
25077,2026-06-13,12,desktop,returning,treatment,0,1601.0
25078,2026-06-13,12,desktop,new,control,0,1239.5
25079,2026-06-13,12,desktop,returning,control,0,1882.8
25080,2026-06-13,12,mobile,new,treatment,0,2487.5
25081,2026-06-13,12,mobile,returning,treatment,0,2416.2
25082,2026-06-13,12,mobile,returning,treatment,0,1824.1
25083,2026-06-13,12,mobile,returning,treatment,0,1930.8
